title,url,date,category
Pfizer and BioNTech Announce Updated Clinical Data for Omicron BA.4/BA.5-Adapted Bivalent Booster Demonstrating Substantially Higher Immune Response in Adults Compared to the Original COVID-19 Vaccine,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-announce-updated-clinical-data-omicron,2022-11-04,clinical trial update
Pfizer’s Elranatamab Granted FDA Breakthrough Therapy Designation for Relapsed or Refractory Multiple Myeloma,https://www.pfizer.com/news/press-release/press-release-detail/pfizers-elranatamab-granted-fda-breakthrough-therapy,2022-11-03,regulatory approval
PFIZER REPORTS STRONG THIRD-QUARTER 2022 RESULTS AND RAISES 2022 OUTLOOK,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-reports-strong-third-quarter-2022-results-and-raises,2022-11-01,financial news
Pfizer Announces Positive Top-Line Data of Phase 3 Global Maternal Immunization Trial for its Bivalent Respiratory Syncytial Virus (RSV) Vaccine Candidate,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-positive-top-line-data-phase-3-global,2022-11-01,clinical trial update
Pfizer Presents Scientific Advancements in Infectious Disease Prevention and Treatments at IDWeek 2022,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-presents-scientific-advancements-infectious-disease,2022-10-18,clinical trial update
Pfizer and BioNTech Announce Positive Early Data From Clinical Trial of Omicron BA.4/BA.5-Adapted Bivalent Booster in Individuals 18 Years and Older,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-announce-positive-early-data-clinical,2022-10-13,clinical trial update
Pfizer and BioNTech Receive U.S. FDA Emergency Use Authorization for Omicron BA.4/BA.5-Adapted Bivalent COVID-19 Vaccine Booster in Children 5 Through 11 Years of Age,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-receive-us-fda-emergency-use-1,2022-10-12,regulatory approval
Pfizer Completes Acquisition of Global Blood Therapeutics,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-completes-acquisition-global-blood-therapeutics,2022-10-05,management update
Voyager Therapeutics Announces Pfizer License of  Next-Generation AAV Capsid for Rare Neurologic Disease Target,https://www.pfizer.com/news/press-release/press-release-detail/voyager-therapeutics-announces-pfizer-license-next,2022-10-04,management update
Pfizer Announces Positive Topline Results from Phase 3 TALAPRO-2 Trial,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-positive-topline-results-phase-3-talapro-2,2022-10-04,clinical trial update
Pfizer Completes Acquisition of Biohaven Pharmaceuticals,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-completes-acquisition-biohaven-pharmaceuticals,2022-10-03,management update
Pfizer and BioNTech Submit Application to U.S. FDA for Emergency Use Authorization of Omicron BA.4/BA.5-Adapted Bivalent Vaccine Booster in Children 5 Through 11 Years of Age,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-submit-application-us-fda-emergency-0,2022-09-26,regulatory approval
Pfizer Declares Fourth-Quarter 2022 Dividend,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-declares-fourth-quarter-2022-dividend,2022-09-22,financial news
Pfizer to Supply Global Fund Up to 6 Million PAXLOVID™ Treatment Courses for Low-and-Middle-Income Countries,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-supply-global-fund-6-million-paxlovidtm-treatment,2022-09-22,commercialized drug update
Pfizer Invites Public to View and Listen to Webcast of November 1 Conference Call with Analysts,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-november-1,2022-09-20,financial news
CytoReason Announces Expanded Collaboration Deal with Pfizer to Deliver AI for Drug Discovery and Development,https://www.pfizer.com/news/press-release/press-release-detail/cytoreason-announces-expanded-collaboration-deal-pfizer,2022-09-20,management update
Pfizer Announces Positive Top-Line Results from Phase 3 Study in 20-Valent Pneumococcal Conjugate Vaccine in Infants in the European Union,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-positive-topline-results-phase-3-study-0,2022-09-19,clinical trial update
Pfizer Announces Positive Top-Line Results from Phase 3 Trial of Pentavalent Meningococcal Vaccine Candidate (MenABCWY) in Adolescents,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-positive-top-line-results-phase-3-trial-0,2022-09-15,clinical trial update
Pfizer Invites Public to View and Listen to Webcast of Analyst and Investor Call to Review Oral GLP-1 Data Presented at European Association for the Study of Diabetes (EASD) 2022,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-analyst-and,2022-09-14,financial news
Pfizer Initiates Phase 3 Study of mRNA-Based Influenza Vaccine,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-initiates-phase-3-study-mrna-based-influenza-vaccine,2022-09-14,clinical trial update
Pfizer and BioNTech Receive Positive CHMP Opinion for Omicron BA.4/BA.5-Adapted Bivalent COVID-19 Vaccine Booster in European Union,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-receive-positive-chmp-opinion-omicron-0,2022-09-12,regulatory approval
FDA and EMA Accept Regulatory Submission for Pfizer’s Ritlecitinib for Individuals 12 Years and Older with Alopecia Areata,https://www.pfizer.com/news/press-release/press-release-detail/fda-and-ema-accept-regulatory-submission-pfizers,2022-09-09,regulatory approval
FDA Grants Breakthrough Therapy Designation to Pfizer’s Group B Streptococcus Vaccine Candidate to Help Prevent Infection in Infants Via Immunization of Pregnant Women,https://www.pfizer.com/news/press-release/press-release-detail/fda-grants-breakthrough-therapy-designation-pfizers-group-b,2022-09-07,regulatory approval
Pfizer Invites Public to View and Listen to Webcast of Pfizer Discussion at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-pfizer-11,2022-09-06,financial news
Pfizer Invites Public to View and Listen to a Webcast of Pfizer Discussion on Climate Action,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-pfizer-10,2022-09-06,management update
Pfizer Invites Public to View and Listen to Two Webcasts of Pfizer Discussions at Healthcare Conferences,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-two-webcasts-pfizer,2022-09-01,financial news
Pfizer and BioNTech Receive Positive CHMP Opinion for Omicron BA.1-Adapted Bivalent COVID-19 Vaccine Booster in European Union,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-receive-positive-chmp-opinion-omicron,2022-09-01,regulatory approval
Pfizer and BioNTech Granted FDA Emergency Use Authorization of Omicron BA.4/BA.5-Adapted Bivalent COVID-19 Vaccine Booster for Ages 12 Years and Older,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-granted-fda-emergency-use-authorization,2022-08-31,regulatory approval
Pfizer and BioNTech Complete Submission to European Medicines Agency for Omicron BA.4/BA.5 Adapted Bivalent Vaccine,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-complete-submission-european-medicines,2022-08-26,regulatory approval
Pfizer Announces Positive Top-Line Data from Phase 3 Trial of Older Adults for its Bivalent Respiratory Syncytial Virus (RSV) Vaccine Candidate,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-positive-top-line-data-phase-3-trial-older,2022-08-25,clinical trial update
Pfizer and BioNTech Announce Updated COVID-19 Vaccine Data Supporting Efficacy in Children 6 Months through 4 Years of Age,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-announce-updated-covid-19-vaccine-data,2022-08-23,clinical trial update
Pfizer and BioNTech Submit Application to U.S. FDA for Emergency Use Authorization of Omicron BA.4/BA.5-Adapted Bivalent COVID-19 Vaccine,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-submit-application-us-fda-emergency-use,2022-08-22,regulatory approval
Pfizer Invites Public to View and Listen to Webcast of Pfizer Discussion at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-pfizer-9,2022-08-19,financial news
Pfizer Announces Positive Top-Line Results from Phase 3 Study of 20-Valent Pneumococcal Conjugate Vaccine in Infants,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-positive-top-line-results-phase-3-study-20,2022-08-12,clinical trial update
Pfizer and Valneva Initiate Phase 3 Study of Lyme Disease Vaccine Candidate VLA15,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-valneva-initiate-phase-3-study-lyme-disease,2022-08-08,clinical trial update
Pfizer to Acquire Global Blood Therapeutics for $5.4 Billion to Enhance Presence in Rare Hematology,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-acquire-global-blood-therapeutics-54-billion-enhance,2022-08-08,management update
"Myovant Sciences and Pfizer Receive U.S. FDA Approval of MYFEMBREE®, a Once-Daily Treatment for the Management of Moderate to Severe Pain Associated With Endometriosis",https://www.pfizer.com/news/press-release/press-release-detail/myovant-sciences-and-pfizer-receive-us-fda-approval,2022-08-05,regulatory approval
PFIZER REPORTS SECOND-QUARTER 2022 RESULTS,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-reports-second-quarter-2022-results,2022-07-28,financial news
Pfizer Announces Submission of New Drug Application to the U.S. FDA for PAXLOVID™,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-submission-new-drug-application-us-fda,2022-06-30,regulatory approval
Pfizer and BioNTech Announce New Agreement with U.S. Government to Provide Additional Doses of COVID-19 Vaccine,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-announce-new-agreement-us-government,2022-06-29,commercialized drug update
Roivant and Pfizer Unveil Priovant Therapeutics and Ongoing Registrational Studies for Oral Brepocitinib in Dermatomyositis and Lupus,https://www.pfizer.com/news/press-release/press-release-detail/roivant-and-pfizer-unveil-priovant-therapeutics-and-ongoing,2022-06-28,clinical trial update
Pfizer and BioNTech Announce Omicron-Adapted COVID-19 Vaccine Candidates Demonstrate High Immune Response Against Omicron,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-announce-omicron-adapted-covid-19,2022-06-25,clinical trial update
Pfizer Invites Public to View and Listen to Webcast of July 28 Conference Call with Analysts,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-july-28-0,2022-06-24,financial news
Valneva and Pfizer Announce Closing of Equity Investment,https://www.pfizer.com/news/press-release/press-release-detail/valneva-and-pfizer-announce-closing-equity-investment,2022-06-23,financial news
Pfizer Declares Third-Quarter 2022 Dividend,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-declares-third-quarter-2022-dividend,2022-06-23,financial news
Truveta Announces Strategic Collaboration with Pfizer to Accelerate Safety Insights in Real Time,https://www.pfizer.com/news/press-release/press-release-detail/truveta-announces-strategic-collaboration-pfizer-accelerate,2022-06-21,management update
Valneva and Pfizer Enter into an Equity Subscription Agreement and Update Terms of Collaboration Agreement for Lyme Disease Vaccine Candidate VLA15,https://www.pfizer.com/news/press-release/press-release-detail/valneva-and-pfizer-enter-equity-subscription-agreement-and,2022-06-20,management update
Pfizer-BioNTech COVID-19 Vaccine Receives FDA Emergency Use Authorization for Children 6 Months through 4 Years of Age,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-biontech-covid-19-vaccine-receives-fda-emergency-use,2022-06-17,regulatory approval
Myovant Sciences and Pfizer Announce Publication in The Lancet of Phase 3 SPIRIT 1 and SPIRIT 2 Studies of Once-Daily Relugolix Combination Therapy in Women With Endometriosis-Associated Pain,https://www.pfizer.com/news/press-release/press-release-detail/myovant-sciences-and-pfizer-announce-publication-lancet,2022-06-17,clinical trial update
Pfizer Reports Additional Data on PAXLOVID™ Supporting Upcoming New Drug Application Submission to U.S. FDA,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-reports-additional-data-paxlovidtm-supporting,2022-06-14,regulatory approval
Pfizer Completes Acquisition of ReViral,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-completes-acquisition-reviral,2022-06-09,management update
Pfizer Invites Public to View and Listen to Webcast of Pfizer Discussion at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-pfizer-8,2022-06-09,financial news
Pfizer Invites Public to View and Listen to Webcast of Pfizer Discussion at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-pfizer-7,2022-06-08,financial news
Pfizer to Invest $120 Million to Produce COVID-19 Oral Treatment in the U.S.,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invest-120-million-produce-covid-19-oral-treatment,2022-06-06,commercialized drug update
Pfizer Presents First Data from Planned Interim Analysis of Pivotal Phase 2 MagnetisMM-3 Trial of BCMA-CD3 Bispecific Antibody Elranatamab Under Investigation for Relapsed/Refractory           Multiple Myeloma,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-presents-first-data-planned-interim-analysis-pivotal,2022-06-05,clinical trial update
"Pfizer Announces Overall Survival Results from Phase 3 PALOMA-2 Trial of IBRANCE® (palbociclib) for the First-Line Treatment of ER+, HER2- Metastatic Breast Cancer",https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-overall-survival-results-phase-3-paloma-2,2022-06-04,clinical trial update
Myovant Sciences and Pfizer Announce FDA Acceptance of Supplemental New Drug Application for MYFEMBREE®,https://www.pfizer.com/news/press-release/press-release-detail/myovant-sciences-and-pfizer-announce-fda-acceptance-1,2022-06-02,regulatory approval
"Annaliesa Anderson, Ph.D., Will Lead Pfizer’s Vaccine Research & Development",https://www.pfizer.com/news/press-release/press-release-detail/annaliesa-anderson-phd-will-lead-pfizers-vaccine-research,2022-06-01,management update
Pfizer Provides Update on Ownership Interest in Haleon,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-provides-update-ownership-interest-haleon,2022-06-01,financial news
Pfizer Invites Public to View and Listen to a Webcast of Pfizer Discussion on Expanding Access & Affordability,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-pfizer-6,2022-05-31,financial news
Pfizer Granted FDA Fast Track Designation for Ervogastat/Clesacostat Combination for the Treatment of Non-Alcoholic Steatohepatitis (NASH),https://www.pfizer.com/news/press-release/press-release-detail/pfizer-granted-fda-fast-track-designation,2022-05-26,regulatory approval
Pfizer Invites Public to View and Listen to Webcast of Pfizer Discussion at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-pfizer-5,2022-05-25,financial news
Pfizer Launches ‘An Accord for a Healthier World’ to Improve Health Equity for 1.2 Billion People Living in 45 Lower-Income Countries,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-launches-accord-healthier-world-improve-health,2022-05-25,social responsibility
Pfizer Presents ELEVATE Pivotal Findings Demonstrating Etrasimod’s Potentially Best-in-Class Profile in Ulcerative Colitis,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-presents-elevate-pivotal-findings-demonstrating,2022-05-24,clinical trial update
"Pfizer-BioNTech COVID-19 Vaccine Demonstrates Strong Immune Response, High Efficacy and Favorable Safety in Children 6 Months to Under 5 Years of Age Following Third Dose",https://www.pfizer.com/news/press-release/press-release-detail/pfizer-biontech-covid-19-vaccine-demonstrates-strong-immune,2022-05-23,clinical trial update
NetVation DL Medicine Announces Research Collaboration with Pfizer Inc.,https://www.pfizer.com/news/press-release/press-release-detail/netvation-dl-medicine-announces-research-collaboration,2022-05-20,partnership
Pfizer and BioNTech Granted U.S. Emergency Use Authorization for Booster Dose of Their COVID-19 Vaccine in Children 5 Through 11 Years of Age,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-granted-us-emergency-use-authorization,2022-05-17,regulatory approval
Pfizer and BioNTech Provide Update on COVID-19 Vaccine Supply Agreement with European Commission,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-provide-update-covid-19-vaccine-supply,2022-05-13,commercialized drug update
Pfizer to Acquire Biohaven Pharmaceuticals,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-acquire-biohaven-pharmaceuticals,2022-05-10,partnership
Myovant Sciences and Pfizer Provide Update on Supplemental New Drug Application (sNDA) for MYFEMBREE® for the Management of Moderate to Severe Pain Associated with Endometriosis,https://www.pfizer.com/news/press-release/press-release-detail/myovant-sciences-and-pfizer-provide-update-supplemental-0,2022-05-06,regulatory approval
"Pfizer Presents Positive Real-World Evidence for First-Line IBRANCE® (palbociclib) Combination Therapy in HR+, HER2- Metastatic Breast Cancer at ESMO Breast Cancer 2022",https://www.pfizer.com/news/press-release/press-release-detail/pfizer-presents-positive-real-world-evidence-first-line,2022-05-04,clinical trial update
Pfizer Reports First-Quarter 2022 Results,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-reports-first-quarter-2022-results,2022-05-03,financial news
Pfizer Shares Top-Line Results from Phase 2/3 EPIC-PEP Study of PAXLOVID™ for Post-Exposure Prophylactic Use,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-shares-top-line-results-phase-23-epic-pep-study,2022-04-29,clinical trial update
Pfizer Announces 2022 Shareholder Meeting Preliminary Results,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-2022-shareholder-meeting-preliminary,2022-04-28,financial news
Pfizer Declares Second-Quarter 2022 Dividend,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-declares-second-quarter-2022-dividend,2022-04-28,financial news
Pfizer to Open First U.S. Sites in Phase 3 Trial of Investigational Gene Therapy for Ambulatory Patients with Duchenne Muscular Dystrophy,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-open-first-us-sites-phase-3-trial-investigational,2022-04-28,clinical trial update
Zentalis Pharmaceuticals Announces $25 Million Equity Investment from Pfizer,https://www.pfizer.com/news/press-release/press-release-detail/zentalis-pharmaceuticals-announces-25-million-equity,2022-04-27,partnership
Pfizer and Biohaven’s VYDURA® (Rimegepant) Granted First Ever Marketing Authorization by European Commission for Both Acute Treatment of Migraine and Prophylaxis of Episodic Migraine,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biohavens-vydurar-rimegepant-granted-first-ever,2022-04-27,regulatory approval
Pfizer and BioNTech Submit Application for U.S. Emergency Use Authorization for a COVID-19 Vaccine Booster Dose in Children 5 Through 11 Years of Age,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-submit-application-us-emergency-use,2022-04-26,regulatory approval
Valneva and Pfizer Report Positive Phase 2 Pediatric Data for Lyme Disease Vaccine Candidate,https://www.pfizer.com/news/press-release/press-release-detail/valneva-and-pfizer-report-positive-phase-2-pediatric-data,2022-04-26,clinical trial update
Pfizer Voluntary Nationwide Recall of Lots of ACCUPRIL® (Quinapril HCl) Due to N-Nitroso-Quinapril Content,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-voluntary-nationwide-recall-lots-accuprilr-quinapril,2022-04-22,commercialized drug update
Pfizer Invites Shareholders to Attend Virtual-Only 2022 Annual Meeting of Shareholders on April 28,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-shareholders-attend-virtual-only-2022-annual,2022-04-19,financial news
Pfizer and BioNTech Announce Data Demonstrating High Immune Response Following a Booster Dose of their COVID-19 Vaccine in Children 5 Through 11 Years of Age,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-announce-data-demonstrating-high-immune,2022-04-14,clinical trial update
Myovant Sciences and Pfizer Provide Update on Supplemental New Drug Application for MYFEMBREE® for the Management of Moderate to Severe Pain Associated with Endometriosis,https://www.pfizer.com/news/press-release/press-release-detail/myovant-sciences-and-pfizer-provide-update-supplemental-new,2022-04-12,regulatory approval
Pfizer Names David M. Denton Chief Financial Officer,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-names-david-m-denton-chief-financial-officer,2022-04-11,management update
Three Year Follow-Up Data from Phase 3 CROWN Trial of Pfizer’s LORBRENA® (lorlatinib) Confirm Prolonged Progression-Free Survival in First-Line ALK-Positive Advanced Lung Cancer,https://www.pfizer.com/news/press-release/press-release-detail/three-year-follow-data-phase-3-crown-trial-pfizers,2022-04-08,clinical trial update
Pfizer to Acquire ReViral and Its Respiratory Syncytial Virus Therapeutic Candidates,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-acquire-reviral-and-its-respiratory-syncytial-virus,2022-04-07,partnership
Pfizer and BioNTech Receive Expanded U.S. Emergency Use Authorization for an Additional COVID-19 Vaccine Booster in Individuals Aged 50 Years and Older,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-receive-expanded-us-emergency-use,2022-03-29,regulatory approval
"Pfizer Announces Positive Top-line Results from Yearlong Phase 3 Trial of Etrasimod in Ulcerative Colitis, Underscoring Best-in-Class Potential",https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-positive-top-line-results-yearlong-phase-3,2022-03-29,clinical trial update
Pfizer Granted FDA Breakthrough Therapy Designation for Respiratory Syncytial Virus Vaccine Candidate for the Prevention of RSV in Older Adults,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-granted-fda-breakthrough-therapy-designation-0,2022-03-24,regulatory approval
Pfizer Announces Positive Top-Line Results for Phase 3 Trial of Etrasimod in Ulcerative Colitis Patients,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-positive-top-line-results-phase-3-trial,2022-03-23,clinical trial update
Pfizer Invites Public to View and Listen to Webcast of May 3 Conference Call with Analysts,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-may-3,2022-03-22,financial news
Pfizer to Supply UNICEF up to 4 Million Treatment Courses of Novel COVID-19 Oral Treatment for Low- and Middle-Income Countries,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-supply-unicef-4-million-treatment-courses-novel,2022-03-22,commercialized drug update
"Pfizer Voluntary Nationwide Recall of Lots of ACCURETIC™ (quinapril HCl/hydrochlorothiazide), quinapril and hydrochlorothiazide Tablets, and quinapril HCl/hydrochlorothiazide Tablets Due to N-Nitroso- Quinapril Content",https://www.pfizer.com/news/press-release/press-release-detail/pfizer-voluntary-nationwide-recall-lots-accuretictm,2022-03-21,commercialized drug update
Pfizer and BioNTech Submit for U.S. Emergency Use Authorization of an Additional Booster Dose of their COVID-19 Vaccine for Older Adults,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-submit-us-emergency-use-authorization,2022-03-15,regulatory approval
Pfizer Updates Company Position in Russia,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-updates-company-position-russia,2022-03-14,corporate
Pfizer Completes Acquisition of Arena Pharmaceuticals,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-completes-acquisition-arena-pharmaceuticals,2022-03-11,partnership
Pfizer Initiates Phase 2/3 Study of Novel COVID-19 Oral Treatment in Pediatric Participants,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-initiates-phase-23-study-novel-covid-19-oral,2022-03-09,clinical trial update
Pfizer Invites Public to View and Listen to Webcast of Pfizer Discussion at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-pfizer-4,2022-03-08,financial news
Pfizer Granted FDA Breakthrough Therapy Designation for Respiratory Syncytial Virus (RSV) Vaccine Candidate for the Prevention of RSV in Infants from Birth up to Six Months of Age by Active Immunization of Pregnant Women,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-granted-fda-breakthrough-therapy-designation,2022-03-02,clinical trial update
Phase 3 CLOVER Trial for Pfizer’s Investigational Clostridioides Difficile Vaccine Indicates Strong Potential Effect in Reducing Duration and Severity of Disease Based on Secondary Endpoints,https://www.pfizer.com/news/press-release/press-release-detail/phase-3-clover-trial-pfizers-investigational-clostridioides,2022-03-01,clinical trial update
Pfizer Invites Public to View and Listen to Webcast of Pfizer Discussion at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-pfizer-3,2022-02-28,financial news
FDA Accepts for Review Pfizer’s Supplemental Application for ABRILADA™ (adalimumab-afzb) Interchangeability,https://www.pfizer.com/news/press-release/press-release-detail/fda-accepts-review-pfizers-supplemental-application,2022-02-25,regulatory approval
Biohaven and Pfizer Receive Positive CHMP Opinion for Migraine Treatment,https://www.pfizer.com/news/press-release/press-release-detail/biohaven-and-pfizer-receive-positive-chmp-opinion-migraine,2022-02-25,commercialized drug update
Pfizer and BioNTech Receive Positive CHMP Opinion for COVID-19 Vaccine Booster in Adolescents 12 through 17 Years of Age in the European Union,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-receive-positive-chmp-opinion-covid-19,2022-02-24,clinical trial update
"CDC Advisory Committee on Immunization Practices Votes to Recommend TicoVac™, Pfizer’s Tick-Borne Encephalitis (TBE) Vaccine, For Those at Risk of Virus Exposure",https://www.pfizer.com/news/press-release/press-release-detail/cdc-advisory-committee-immunization-practices-votes,2022-02-23,regulatory approval
Pfizer Statement on Results of Third Annual Pay Equity Study Among Colleagues Worldwide,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-statement-results-third-annual-pay-equity-study,2022-02-22,management update
Pfizer Invites Public to View and Listen to Webcast of Pfizer Keynote Presentation at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-pfizer-2,2022-02-22,financial news
Pfizer and OPKO’s Once-Weekly NGENLA™ (somatrogon) Injection Receives Marketing Authorization in European Union for Treatment of Pediatric Growth Hormone Deficiency,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-opkos-once-weekly-ngenlatm-somatrogon-injection,2022-02-15,regulatory approval
European Medicines Agency Approves Pfizer’s 20-Valent Pneumococcal Conjugate Vaccine Against Invasive Pneumococcal Disease and Pneumonia in Adults,https://www.pfizer.com/news/press-release/press-release-detail/european-medicines-agency-approves-pfizers-20-valent,2022-02-15,regulatory approval
Pfizer joins the Open Targets consortium,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-joins-open-targets-consortium,2022-02-14,partnership
Biohaven and Pfizer Announce Positive Top-Line Results of Pivotal Trial of Rimegepant for the Acute Treatment of Migraine in China and South Korea,https://www.pfizer.com/news/press-release/press-release-detail/biohaven-and-pfizer-announce-positive-top-line-results,2022-02-14,clinical trial update
Pfizer and BioNTech Provide Update on Rolling Submission for Emergency Use Authorization of Their COVID-19 Vaccine in Children 6 Months Through 4 Years of Age,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-provide-update-rolling-submission,2022-02-11,regulatory approval
Pfizer Invites Public to Listen to Webcast of Pfizer Discussion at Healthcare Conference,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-listen-webcast-pfizer-discussion-11,2022-02-09,financial news
Pfizer Reports Fourth-Quarter and Full-Year 2021 Results,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-reports-fourth-quarter-and-full-year-2021-results,2022-02-08,financial news
Valneva and Pfizer Report Further Positive Phase 2 Data for Lyme Disease Vaccine Candidate,https://www.pfizer.com/news/press-release/press-release-detail/valneva-and-pfizer-report-further-positive-phase-2-data,2022-02-04,clinical trial update
Pfizer and BioNTech Initiate Rolling Submission for Emergency Use Authorization of Their COVID-19 Vaccine in Children 6 Months Through 4 Years of Age Following Request From U.S. FDA,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-biontech-initiate-rolling-submission-emergency,2022-02-01,regulatory approval
Pfizer Announces New Chief Development Officer,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-announces-new-chief-development-officer,2022-02-01,management update
Pfizer Invites Public to View and Listen to a Webcast with Pfizer Director Joseph Echevarria to Discuss Board Oversight of ESG,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-invites-public-view-and-listen-webcast-pfizer-0,2022-02-01,management update
Pfizer and Ionis Announce Discontinuation of Vupanorsen Clinical Development Program,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-and-ionis-announce-discontinuation-vupanorsen,2022-01-31,clinical trial update
