title,url,date,tags,excerpt
Merck’s KEYTRUDA® (pembrolizumab) Plus Chemotherapy Significantly Improved Overall Survival Versus Chemotherapy Alone in Patients With HER2-Negative Gastric or Gastroesophageal Junction (GEJ) Adenocarcinoma Regardless of PD-L1 Expression,https://www.merck.com/news/mercks-keytruda-pembrolizumab-plus-chemotherapy-significantly-improved-overall-survival-versus-chemotherapy-alone-in-patients-with-her2-negative-gastric-or-gastroesophageal-junction/,2023-02-16,clinical trial update,
Merck and AstraZeneca Present Final Results of Key Secondary Overall Survival Endpoint From Phase 3 PROpel Trial at 2023 American Society of Clinical Oncology Genitourinary Cancers Symposium,https://www.merck.com/news/merck-and-astrazeneca-present-final-results-of-key-secondary-overall-survival-endpoint-from-phase-3-propel-trial-at-2023-american-society-of-clinical-oncology-genitourinary-cancers-symposium/,2023-02-16,clinical trial update,
Merck’s KEYTRUDA® (pembrolizumab) Plus Chemotherapy Met Primary Endpoint of Progression-Free Survival (PFS) as First-Line Therapy for Advanced or Recurrent Endometrial Carcinoma,https://www.merck.com/news/mercks-keytruda-pembrolizumab-plus-chemotherapy-met-primary-endpoint-of-progression-free-survival-pfs-as-first-line-therapy-for-advanced-or-recurrent-endometrial-carcinoma/,2023-02-03,clinical trial update,
Merck Announces Fourth-Quarter and Full-Year 2022 Financial Results,https://www.merck.com/news/merck-announces-fourth-quarter-and-full-year-2022-financial-results/,2023-02-02,financial news,
"FDA Approves KEYTRUDA® (pembrolizumab) as Adjuvant Treatment Following Surgical Resection and Platinum-Based Chemotherapy for Patients With Stage IB (T2a ≥4 Centimeters), II, or IIIA Non-Small Cell Lung Cancer (NSCLC)",https://www.merck.com/news/fda-approves-keytruda-pembrolizumab-as-adjuvant-treatment-following-surgical-resection-and-platinum-based-chemotherapy-for-patients-with-stage-ib-t2a-%e2%89%a54-centimeters-ii-or-iiia-non/,2023-01-27,regulatory approval,
Merck Announces KEYNOTE-991 Trial Evaluating KEYTRUDA® (pembrolizumab) Plus Enzalutamide and Androgen Deprivation Therapy in Patients With Metastatic Hormone-Sensitive Prostate Cancer to Stop for Futility,https://www.merck.com/news/merck-announces-keynote-991-trial-evaluating-keytruda-pembrolizumab-plus-enzalutamide-and-androgen-deprivation-therapy-in-patients-with-metastatic-hormone-sensitive-prostate-cancer-to-stop-for/,2023-01-25,clinical trial update,
Merck’s KEYTRUDA® (pembrolizumab) Plus Chemotherapy Significantly Improved Overall Survival Versus Chemotherapy in First-Line Advanced or Unresectable Biliary Tract Cancer in KEYNOTE-966 Trial,https://www.merck.com/news/mercks-keytruda-pembrolizumab-plus-chemotherapy-significantly-improved-overall-survival-versus-chemotherapy-in-first-line-advanced-or-unresectable-biliary-tract-cancer-in-keynote-966/,2023-01-25,clinical trial update,
Merck Announces Second-Quarter 2023 Dividend,https://www.merck.com/news/merck-announces-second-quarter-2023-dividend/,2023-01-24,financial news,
"Merck Completes Tender Offer to Acquire Imago BioSciences, Inc.",https://www.merck.com/news/merck-completes-tender-offer-to-acquire-imago-biosciences-inc/,2023-01-11,management update,
"Merck Named One of America’s Most JUST Companies by JUST Capital and CNBC, Industry Leader in Pharmaceuticals and Biotech",https://www.merck.com/news/merck-named-one-of-americas-most-just-companies-by-just-capital-and-cnbc-industry-leader-in-pharmaceuticals-and-biotech/,2023-01-10,management update,
Merck to Hold Fourth-Quarter and Full-Year 2022 Sales and Earnings Conference Call February 2,https://www.merck.com/news/merck-to-hold-fourth-quarter-and-full-year-2022-sales-and-earnings-conference-call-february-2/,2023-01-05,financial news,
Merck to Present at the 41st Annual J.P. Morgan Healthcare Conference,https://www.merck.com/news/merck-to-present-at-the-41st-annual-j-p-morgan-healthcare-conference/,2023-01-03,financial news,
Merck to Present at the Goldman Sachs Healthcare CEOs Unscripted Conference,https://www.merck.com/news/merck-to-present-at-the-goldman-sachs-healthcare-ceos-unscripted-conference/,2022-12-22,financial news,
Merck and Kelun-Biotech Announce Exclusive License and Collaboration Agreement for Seven Investigational Antibody-drug Conjugate Candidates for the Treatment of Cancer,https://www.merck.com/news/merck-and-kelun-biotech-announce-exclusive-license-and-collaboration-agreement-for-seven-investigational-antibody-drug-conjugate-candidates-for-the-treatment-of-cancer/,2022-12-22,management update,
LYNPARZA® (olaparib) in Combination With Abiraterone and Prednisone or Prednisolone Approved in the EU as Treatment for Certain Patients With Metastatic Castration-Resistant Prostate Cancer,https://www.merck.com/news/lynparza-olaparib-in-combination-with-abiraterone-and-prednisone-or-prednisolone-approved-in-the-eu-as-treatment-for-certain-patients-with-metastatic-castration-resistant-prostate-cancer/,2022-12-21,regulatory approval,
"Astellas, Seagen and Merck Announce FDA Acceptance of Supplemental Biologics License Applications for PADCEV® (enfortumab vedotin-ejfv) with KEYTRUDA® (pembrolizumab) for the First-Line Treatment of Certain Patients With Locally Advanced or Metastatic Urothelial Cancer",https://www.merck.com/news/astellas-seagen-and-merck-announce-fda-acceptance-of-supplemental-biologics-license-applications-for-padcev-enfortumab-vedotin-ejfv-with-keytruda-pembrolizumab-for-the-first-line-trea/,2022-12-20,regulatory approval,
AstraZeneca and Merck Provide Update on US Regulatory Review of LYNPARZA® (olaparib) in Combination With Abiraterone and Prednisone or Prednisolone as Treatment of Metastatic Castration-Resistant Prostate Cancer,https://www.merck.com/news/astrazeneca-and-merck-provide-update-on-us-regulatory-review-of-lynparza-olaparib-in-combination-with-abiraterone-and-prednisone-or-prednisolone-as-treatment-of-metastatic-castration-resistant/,2022-12-15,regulatory approval,
"Moderna and Merck Announce mRNA-4157/V940, an Investigational Personalized mRNA Cancer Vaccine, in Combination With KEYTRUDA® (pembrolizumab), Met Primary Efficacy Endpoint in Phase 2b KEYNOTE-942 Trial",https://www.merck.com/news/moderna-and-merck-announce-mrna-4157-v940-an-investigational-personalized-mrna-cancer-vaccine-in-combination-with-keytruda-pembrolizumab-met-primary-efficacy-endpoint-in-phase-2b-keynote-94/,2022-12-13,clinical trial update,
"Merck Begins Tender Offer to Acquire Imago BioSciences, Inc.",https://www.merck.com/news/merck-begins-tender-offer-to-acquire-imago-biosciences-inc/,2022-12-12,management update,
Merck to Present Data From Its Hematology Portfolio and Promising Pipeline at the 64th American Society of Hematology (ASH) Annual Meeting,https://www.merck.com/news/merck-to-present-data-from-its-hematology-portfolio-and-promising-pipeline-at-the-64th-american-society-of-hematology-ash-annual-meeting/,2022-12-01,clinical trial update,
Merck Announces First-Quarter 2023 Dividend,https://www.merck.com/news/merck-announces-first-quarter-2023-dividend/,2022-11-29,financial news,
Merck Announces Phase 3 KEYNOTE-859 Trial Met Primary Endpoint of Overall Survival in Patients With HER2-Negative Gastric or Gastroesophageal Junction (GEJ) Adenocarcinoma,https://www.merck.com/news/merck-announces-phase-3-keynote-859-trial-met-primary-endpoint-of-overall-survival-in-patients-with-her2-negative-gastric-or-gastroesophageal-junction-gej-adenocarcinoma/,2022-11-22,clinical trial update,
Merck to Present at the 5th Annual Evercore ISI HealthCONx Conference,https://www.merck.com/news/merck-to-present-at-the-5th-annual-evercore-isi-healthconx-conference/,2022-11-21,financial news,
"Merck to Acquire Imago BioSciences, Inc.",https://www.merck.com/news/merck-to-acquire-imago-biosciences-inc/,2022-11-21,management update,
LYNPARZA® (olaparib) in Combination With Abiraterone and Prednisone or Prednisolone Receives Positive Opinion From EU CHMP as Treatment for Certain Patients With Metastatic Castration-Resistant Prostate Cancer,https://www.merck.com/news/lynparza-olaparib-in-combination-with-abiraterone-and-prednisone-or-prednisolone-receives-positive-opinion-from-eu-chmp-as-treatment-for-certain-patients-with-metastatic-castration-resistant-p/,2022-11-14,regulatory approval,
Reductions in Certain Types of HPV-Related Cervical and Non-Cervical Diseases in Women and Men Observed with Real-World Use of Merck’s GARDASIL® in Systematic Literature Review of 138 Studies,https://www.merck.com/news/reductions-in-certain-types-of-hpv-related-cervical-and-non-cervical-diseases-in-women-and-men-observed-with-real-world-use-of-mercks-gardasil-in-systematic-literature-review-of-138-studies/,2022-11-07,clinical trial update,
Merck Announces Third-Quarter 2022 Financial Results,https://www.merck.com/news/merck-announces-third-quarter-2022-financial-results/,2022-10-27,financial news,
Robert M. Davis to Succeed Kenneth C. Frazier as Chairman of Merck,https://www.merck.com/news/robert-m-davis-to-succeed-kenneth-c-frazier-as-chairman-of-merck/,2022-10-26,management update,
"European Commission Expands Merck’s VAXNEUVANCE™ (Pneumococcal 15-valent Conjugate Vaccine) Indication to Include Infants, Children and Adolescents",https://www.merck.com/news/european-commission-expands-mercks-vaxneuvance-pneumococcal-15-valent-conjugate-vaccine-indication-to-include-infants-children-and-adolescents/,2022-10-24,regulatory approval,
Merck’s PREVYMIS™ Demonstrates Efficacy in Phase 3 Study for Prevention of Cytomegalovirus Disease in Adults After Kidney Transplantation,https://www.merck.com/news/mercks-prevymis-demonstrates-efficacy-in-phase-3-study-for-prevention-of-cytomegalovirus-disease-in-adults-after-kidney-transplantation/,2022-10-22,clinical trial update,
Merck and the Bill & Melinda Gates Medical Research Institute Announce Licensing Agreement for Novel Tuberculosis Antibiotic Candidates,https://www.merck.com/news/merck-and-the-bill-melinda-gates-medical-research-institute-announce-licensing-agreement-for-novel-tuberculosis-antibiotic-candidates/,2022-10-18,management update,
Merck and Moderna Announce Exercise of Option by Merck for Joint Development and Commercialization of Investigational Personalized Cancer Vaccine,https://www.merck.com/news/merck-and-moderna-announce-exercise-of-option-by-merck-for-joint-development-and-commercialization-of-investigational-personalized-cancer-vaccine/,2022-10-12,management update,
Merck Recognized on Fortune’s 2022 Change the World List for Expanding Access to HPV Vaccines,https://www.merck.com/news/merck-recognized-on-fortunes-2022-change-the-world-list-for-expanding-access-to-hpv-vaccines/,2022-10-10,management update,
Merck Announces Positive Top-line Results from Pivotal Phase 3 STELLAR Trial Evaluating Sotatercept for the Treatment of Adults with Pulmonary Arterial Hypertension (PAH),https://www.merck.com/news/merck-announces-positive-top-line-results-from-pivotal-phase-3-stellar-trial-evaluating-sotatercept-for-the-treatment-of-adults-with-pulmonary-arterial-hypertension-pah/,2022-10-10,clinical trial update,
Merck and Ridgeback Biotherapeutics Provide Update on New Clinical and Non-Clinical Studies of LAGEVRIO™ (molnupiravir),https://www.merck.com/news/merck-and-ridgeback-biotherapeutics-provide-update-on-new-clinical-and-non-clinical-studies-of-lagevrio-molnupiravir/,2022-10-06,clinical trial update,
U.S. Court of Appeals for the Federal Circuit Rules in Favor of Merck in Sitagliptin Dihydrogen Phosphate Patent Lawsuit,https://www.merck.com/news/u-s-court-of-appeals-for-the-federal-circuit-rules-in-favor-of-merck-in-sitagliptin-dihydrogen-phosphate-patent-lawsuit/,2022-09-29,management update,
Merck to Hold Third-Quarter 2022 Sales and Earnings Conference Call October 27,https://www.merck.com/news/merck-to-hold-third-quarter-2022-sales-and-earnings-conference-call-october-27/,2022-09-29,financial news,
Merck Animal Health Completes Minority Investment in LeeO Precision Farming,https://www.merck.com/news/merck-animal-health-completes-minority-investment-in-leeo-precision-farming/,2022-09-27,management update,
"Merck’s KEYTRUDA® (pembrolizumab) Receives Four New Approvals in Japan, Including in High-Risk Early-Stage Triple-Negative Breast Cancer (TNBC)",https://www.merck.com/news/mercks-keytruda-pembrolizumab-receives-four-new-approvals-in-japan-including-in-high-risk-early-stage-triple-negative-breast-cancer-tnbc/,2022-09-27,regulatory approval,
Merck Animal Health to Acquire Vence,https://www.merck.com/news/merck-animal-health-to-acquire-vence/,2022-09-22,management update,
LYNPARZA® (olaparib) Approved in China as First-Line Maintenance Treatment With Bevacizumab for Homologous Recombination Deficient (HRD)-Positive Advanced Ovarian Cancer,https://www.merck.com/news/lynparza-olaparib-approved-in-china-as-first-line-maintenance-treatment-with-bevacizumab-for-homologous-recombination-deficient-hrd-positive-advanced-ovarian-cancer/,2022-09-22,regulatory approval,
U.S. District Court Rules In Favor of Merck in Sitagliptin Phosphate Patent Lawsuit,https://www.merck.com/news/u-s-district-court-rules-in-favor-of-merck-in-sitagliptin-phosphate-patent-lawsuit/,2022-09-22,management update,
Merck to Initiate New Phase 3 Clinical Program with Lower Dose of Daily Oral Islatravir in Combination with Doravirine for Treatment of People with HIV-1 Infection,https://www.merck.com/news/merck-to-initiate-new-phase-3-clinical-program-with-lower-dose-of-daily-oral-islatravir-in-combination-with-doravirine-for-treatment-of-people-with-hiv-1-infection/,2022-09-20,clinical trial update,
Merck Receives Positive CHMP Opinion for VAXNEUVANCE™ (Pneumococcal 15-valent Conjugate Vaccine) in Infants and Children,https://www.merck.com/news/merck-receives-positive-chmp-opinion-for-vaxneuvance-pneumococcal-15-valent-conjugate-vaccine-in-infants-and-children/,2022-09-16,regulatory approval,
"Seagen, Astellas and Merck Announce Results of Clinical Trial Investigating PADCEV® (enfortumab vedotin-ejfv) With KEYTRUDA® (pembrolizumab) and PADCEV as Monotherapy in First-Line Advanced Urothelial Cancer",https://www.merck.com/news/seagen-astellas-and-merck-announce-results-of-clinical-trial-investigating-padcev-enfortumab-vedotin-ejfv-with-keytruda-pembrolizumab-and-padcev-as-monotherapy-in-first-line-advanced/,2022-09-12,clinical trial update,
Five-Year Data for Merck’s KEYTRUDA® (pembrolizumab) Plus Chemotherapy Showed Sustained Survival Benefit Versus Chemotherapy Alone in Two Studies for Metastatic Non-Small Cell Lung Cancer (NSCLC),https://www.merck.com/news/five-year-data-for-mercks-keytruda-pembrolizumab-plus-chemotherapy-showed-sustained-survival-benefit-versus-chemotherapy-alone-in-two-studies-for-metastatic-non-small-cell-lung-cancer-nsclc/,2022-09-11,clinical trial update,
Merck and Eisai Present Results From Phase 3 LEAP-002 Trial Evaluating KEYTRUDA® (pembrolizumab) Plus LENVIMA® (lenvatinib) Versus LENVIMA Monotherapy in Patients With Unresectable Hepatocellular Carcinoma,https://www.merck.com/news/merck-and-eisai-present-results-from-phase-3-leap-002-trial-evaluating-keytruda-pembrolizumab-plus-lenvima-lenvatinib-versus-lenvima-monotherapy-in-patients-with-unresectable-hepatocel/,2022-09-10,clinical trial update,
"LYNPARZA® (olaparib) in Combination With Bevacizumab, and as Monotherapy, Demonstrates Clinically Meaningful Long-Term Survival in Certain Patients With First-Line Advanced Ovarian Cancer in Exploratory Analyses of Two Phase 3 Trials",https://www.merck.com/news/lynparza-olaparib-in-combination-with-bevacizumab-and-as-monotherapy-demonstrates-clinically-meaningful-long-term-survival-in-certain-patients-with-first-line-advanced-ovarian-cancer-in-expl/,2022-09-09,clinical trial update,
Merck Foundation Launches $20 Million Initiative to Advance Equity in U.S. Cancer Care,https://www.merck.com/news/merck-foundation-launches-20-million-initiative-to-advance-equity-in-u-s-cancer-care/,2022-09-08,management update,
Merck to Present at the Morgan Stanley 20th Annual Global Healthcare Conference,https://www.merck.com/news/merck-to-present-at-the-morgan-stanley-20th-annual-global-healthcare-conference/,2022-09-06,financial news,
Merck Reports Strong Progress in ESG Focus Areas,https://www.merck.com/news/merck-reports-strong-progress-in-esg-focus-areas/,2022-08-30,management update,
"Merck to Present New Data at ESMO 2022 Congress From Its Broad Oncology Portfolio and Promising Pipeline, Demonstrating Commitment to Improving Long-Term Survival in Multiple Types of Cancer",https://www.merck.com/news/merck-to-present-new-data-at-esmo-2022-congress-from-its-broad-oncology-portfolio-and-promising-pipeline-demonstrating-commitment-to-improving-long-term-survival-in-multiple-types-of-cancer/,2022-08-29,clinical trial update,
"LYNPARZA® (olaparib) Approved in Japan as Adjuvant Treatment for Patients With BRCA-Mutated, HER2-Negative High Recurrent Risk Breast Cancer",https://www.merck.com/news/lynparza-olaparib-approved-in-japan-as-adjuvant-treatment-for-patients-with-brca-mutated-her2-negative-high-recurrent-risk-breast-cancer/,2022-08-25,regulatory approval,
"Merck Receives Fast Track Designation from the U.S. FDA for MK-2060, an Investigational Anticoagulant Therapy",https://www.merck.com/news/merck-receives-fast-track-designation-from-the-u-s-fda-for-mk-2060-an-investigational-anticoagulant-therapy/,2022-08-23,regulatory approval,
FDA Accepts Submission of Supplemental New Drug Application for LYNPARZA® (olaparib) in Combination With Abiraterone and Prednisone or Prednisolone for Patients With Metastatic Castration-Resistant Prostate Cancer and Grants Priority Review,https://www.merck.com/news/fda-accepts-submission-of-supplemental-new-drug-application-for-lynparza-olaparib-in-combination-with-abiraterone-and-prednisone-or-prednisolone-for-patients-with-metastatic-castration-resista/,2022-08-16,regulatory approval,
Merck and Orna Therapeutics Collaborate to Advance Orna’s Next Generation of RNA Technology,https://www.merck.com/news/merck-and-orna-therapeutics-collaborate-to-advance-ornas-next-generation-of-rna-technology/,2022-08-16,management update,
"LYNPARZA® (olaparib) Approved in the EU as Adjuvant Treatment for Patients With Germline BRCA-Mutated, HER2-Negative High-Risk Early Breast Cancer",https://www.merck.com/news/lynparza-olaparib-approved-in-the-eu-as-adjuvant-treatment-for-patients-with-germline-brca-mutated-her2-negative-high-risk-early-breast-cancer/,2022-08-04,regulatory approval,
Merck and Eisai Provide Update on Phase 3 LEAP-002 Trial Evaluating KEYTRUDA® (pembrolizumab) Plus LENVIMA® (lenvatinib) Versus LENVIMA Monotherapy in Patients With Unresectable Hepatocellular Carcinoma,https://www.merck.com/news/merck-and-eisai-provide-update-on-phase-3-leap-002-trial-evaluating-keytruda-pembrolizumab-plus-lenvima-lenvatinib-versus-lenvima-monotherapy-in-patients-with-unresectable-hepatocellul/,2022-08-03,clinical trial update,
Merck Provides Update on Phase 3 KEYNOTE-921 Trial Evaluating KEYTRUDA® (pembrolizumab) Plus Chemotherapy in Patients With Metastatic Castration-Resistant Prostate Cancer,https://www.merck.com/news/merck-provides-update-on-phase-3-keynote-921-trial-evaluating-keytruda-pembrolizumab-plus-chemotherapy-in-patients-with-metastatic-castration-resistant-prostate-cancer/,2022-08-03,clinical trial update,
Merck Announces Second-Quarter 2022 Financial Results,https://www.merck.com/news/merck-announces-second-quarter-2022-financial-results/,2022-07-28,financial news,
Merck Announces Fourth-Quarter 2022 Dividend,https://www.merck.com/news/merck-announces-fourth-quarter-2022-dividend/,2022-07-26,financial news,
Merck Provides Update on Phase 3 KEYNOTE-412 Trial in Unresected Locally Advanced Head and Neck Squamous Cell Carcinoma,https://www.merck.com/news/merck-provides-update-on-phase-3-keynote-412-trial-in-unresected-locally-advanced-head-and-neck-squamous-cell-carcinoma/,2022-07-20,clinical trial update,
"Merck and Orion Announce Global Collaboration for the Development and Commercialization of ODM-208, an Investigational Steroid Synthesis Inhibitor for the Treatment of Metastatic Castration-Resistant Prostate Cancer",https://www.merck.com/news/merck-and-orion-announce-global-collaboration-for-the-development-and-commercialization-of-odm-208-an-investigational-steroid-synthesis-inhibitor-for-the-treatment-of-metastatic-castration-resistant/,2022-07-13,management update,
Merck Announces the Launch of the Merck Digital Sciences Studio to Help Healthcare Startups Quickly Bring their Innovations to Market,https://www.merck.com/news/merck-announces-the-launch-of-the-merck-digital-sciences-studio-to-help-healthcare-startups-quickly-bring-their-innovations-to-market/,2022-06-29,management update,
Merck to Hold Second-Quarter 2022 Sales and Earnings Conference Call July 28,https://www.merck.com/news/merck-to-hold-second-quarter-2022-sales-and-earnings-conference-call-july-28/,2022-06-29,financial news,
"LYNPARZA® (olaparib) Receives Positive Opinion From EU CHMP as Adjuvant Treatment for Germline BRCA-Mutated, HER2-Negative High-Risk Early Breast Cancer",https://www.merck.com/news/lynparza-olaparib-receives-positive-opinion-from-eu-chmp-as-adjuvant-treatment-for-germline-brca-mutated-her2-negative-high-risk-early-breast-cancer/,2022-06-27,regulatory approval,
European Commission Approves KEYTRUDA® (pembrolizumab) as Adjuvant Treatment for Adult and Adolescent Patients (≥12 Years of Age) With Stage IIB or IIC Melanoma Following Complete Resection,https://www.merck.com/news/european-commission-approves-keytruda-pembrolizumab-as-adjuvant-treatment-for-adult-and-adolescent-patients-%e2%89%a512-years-of-age-with-stage-iib-or-iic-melanoma-following-complete-resecti/,2022-06-24,regulatory approval,
CDC’s ACIP Unanimously Votes to Provisionally Recommend Use of Merck’s VAXNEUVANCE™ (Pneumococcal 15-valent Conjugate Vaccine) as an Option for Pneumococcal Vaccination in Infants and Children,https://www.merck.com/news/cdcs-acip-unanimously-votes-to-provisionally-recommend-use-of-mercks-vaxneuvance-pneumococcal-15-valent-conjugate-vaccine-as-an-option-for-pneumococcal-vaccination-in-infa/,2022-06-22T00:00:00,regulatory approval,
U.S. FDA Approves Merck’s VAXNEUVANCE™ (Pneumococcal 15-valent Conjugate Vaccine) for the Prevention of Invasive Pneumococcal Disease in Infants and Children,https://www.merck.com/news/u-s-fda-approves-mercks-vaxneuvance-pneumococcal-15-valent-conjugate-vaccine-for-the-prevention-of-invasive-pneumococcal-disease-in-infants-and-children/,2022-06-22T00:00:00,regulatory approval,
Results From Phase 3 PROpel Trial of LYNPARZA® (olaparib) Plus Abiraterone in First-Line Metastatic Castration-Resistant Prostate Cancer Published in NEJM Evidence,https://www.merck.com/news/results-from-phase-3-propel-trial-of-lynparza-olaparib-plus-abiraterone-in-first-line-metastatic-castration-resistant-prostate-cancer-published-in-nejm-evidence/,2022-06-21T00:00:00,clinical trial update,
Merck Announces that Chirfi Guindo will Lead Marketing for Merck Human Health,https://www.merck.com/news/merck-announces-that-chirfi-guindo-will-lead-marketing-for-merck-human-health/,2022-06-21T00:00:00,management update,
"Merck Presents Positive Results from Phase 1/2 Study Evaluating V116, the Company’s Investigational Pneumococcal Conjugate Vaccine for Adults",https://www.merck.com/news/merck-presents-positive-results-from-phase-1-2-study-evaluating-v116-the-companys-investigational-pneumococcal-conjugate-vaccine-for-adults/,2022-06-21T00:00:00,clinical trial update,
FDA Accepts Application for Merck’s KEYTRUDA® (pembrolizumab) as Adjuvant Therapy for Stage IB (≥4 centimeters)-IIIA Non-Small Cell Lung Cancer Following Complete Surgical Resection,https://www.merck.com/news/fda-accepts-application-for-mercks-keytruda-pembrolizumab-as-adjuvant-therapy-for-stage-ib-%e2%89%a54-centimeters-iiia-non-small-cell-lung-cancer-following-complete-surgical-resecti/,2022-06-13T00:00:00,regulatory approval,
Merck to Participate in the 2022 Goldman Sachs 43rd Annual Global Healthcare Conference,https://www.merck.com/news/merck-to-participate-in-the-2022-goldman-sachs-43rd-annual-global-healthcare-conference/,2022-06-08T00:00:00,financial news,
Merck and Ridgeback Announce New Data For Investigational LAGEVRIO™ (molnupiravir) From Phase 3 MOVe-OUT Study,https://www.merck.com/news/merck-and-ridgeback-announce-new-data-for-investigational-lagevrio-molnupiravir-from-phase-3-move-out-study/,2022-06-07T00:00:00,clinical trial update,
Merck to Hold Investor Event to Highlight Oncology Portfolio and Pipeline,https://www.merck.com/news/merck-to-hold-investor-event-to-highlight-oncology-portfolio-and-pipeline/,2022-06-07T00:00:00,financial news,
Adjuvant Treatment With Merck’s KEYTRUDA® (pembrolizumab) Demonstrates Statistically Significant & Clinically Meaningful Improvement in Distant Metastasis-Free Survival in Patients With Resected Stage IIB or IIC Melanoma in Phase 3 KEYNOTE-716 Trial,https://www.merck.com/news/adjuvant-treatment-with-mercks-keytruda-pembrolizumab-demonstrates-statistically-significant-clinically-meaningful-improvement-in-distant-metastasis-free-survival-in-patients-with-r/,2022-06-05T00:00:00,clinical trial update,
Merck Announces Third-Quarter 2022 Dividend,https://www.merck.com/news/merck-announces-third-quarter-2022-dividend/,2022-05-24T00:00:00,financial news,
"European Commission Approves KEYTRUDA® (pembrolizumab) Plus Chemotherapy as Neoadjuvant Treatment, Then Continued as Adjuvant Monotherapy After Surgery for Locally Advanced or Early-Stage Triple-Negative Breast Cancer at High Risk of Recurrence",https://www.merck.com/news/european-commission-approves-keytruda-pembrolizumab-plus-chemotherapy-as-neoadjuvant-treatment-then-continued-as-adjuvant-monotherapy-after-surgery-for-locally-advanced-or-early-stage-triple/,2022-05-24T00:00:00,regulatory approval,
Merck Receives Positive EU CHMP Opinion for KEYTRUDA® (pembrolizumab) as Adjuvant Treatment for Adult and Adolescent (≥12 Years of Age) Patients With Stage IIB or IIC Melanoma Following Complete Resection,https://www.merck.com/news/merck-receives-positive-eu-chmp-opinion-for-keytruda-pembrolizumab-as-adjuvant-treatment-for-adult-and-adolescent-%e2%89%a512-years-of-age-patients-with-stage-iib-or-iic-melanoma-following-c/,2022-05-20T00:00:00,regulatory approval,
Merck To Present Data at 2022 ASCO Annual Meeting Highlighting Promising Pipeline Medicines and Significant Progress in Treating Earlier Stages of Certain Cancers With KEYTRUDA® (pembrolizumab),https://www.merck.com/news/merck-to-present-data-at-2022-asco-annual-meeting-highlighting-promising-pipeline-medicines-and-significant-progress-in-treating-earlier-stages-of-certain-cancers-with-keytruda-pembrolizumab/,2022-05-10T00:00:00,clinical trial update,
Merck to Participate in Bank of America Securities 2022 Healthcare Conference,https://www.merck.com/news/merck-to-participate-in-bank-of-america-securities-2022-healthcare-conference/,2022-05-04T00:00:00,financial news,
European Commission Approves Merck’s KEYTRUDA® (pembrolizumab) for Patients With Microsatellite Instability-High (MSI-H) or Deficient Mismatch Repair (dMMR) Tumors in Five Different Types of Cancer,https://www.merck.com/news/european-commission-approves-mercks-keytruda-pembrolizumab-for-patients-with-microsatellite-instability-high-msi-h-or-deficient-mismatch-repair-dmmr-tumors-in-five-different-types/,2022-04-29T00:00:00,regulatory approval,
"European Commission Approves Merck’s KEYTRUDA® (pembrolizumab) Plus Chemotherapy, With or Without Bevacizumab, for Patients With Persistent, Recurrent or Metastatic Cervical Cancer Whose Tumors Express PD-L1 (CPS ≥1)",https://www.merck.com/news/european-commission-approves-mercks-keytruda-pembrolizumab-plus-chemotherapy-with-or-without-bevacizumab-for-patients-with-persistent-recurrent-or-metastatic-cervical-cancer-whose/,2022-04-29T00:00:00,regulatory approval,
Merck Announces First-Quarter 2022 Financial Results,https://www.merck.com/news/merck-announces-first-quarter-2022-financial-results/,2022-04-28T00:00:00,financial news,
"Merck Receives Positive EU CHMP Opinion for KEYTRUDA® (pembrolizumab) Plus Chemotherapy as Neoadjuvant Treatment, Then Continued as Adjuvant Monotherapy After Surgery for Locally Advanced, or High-Risk Early-Stage Triple-Negative Breast Cancer (TNBC)",https://www.merck.com/news/merck-receives-positive-eu-chmp-opinion-for-keytruda-pembrolizumab-plus-chemotherapy-as-neoadjuvant-treatment-then-continued-as-adjuvant-monotherapy-after-surgery-for-locally-advanced-or-hig/,2022-04-25T00:00:00,regulatory approval,
"Merck Announces That Joseph Romanelli Will Lead Merck Human Health International, Effective August 1, 2022",https://www.merck.com/news/merck-announces-that-joseph-romanelli-will-lead-merck-human-health-international-effective-august-1-2022/,2022-04-20T00:00:00,management update,
"Merck Announces U.S. FDA has Granted Breakthrough Therapy Designation for V116, the Company’s Investigational 21-Valent Pneumococcal Conjugate Vaccine, for the Prevention of Invasive Pneumococcal Disease and Pneumococcal Pneumonia in Adults",https://www.merck.com/news/merck-announces-u-s-fda-has-granted-breakthrough-therapy-designation-for-v116-the-companys-investigational-21-valent-pneumococcal-conjugate-vaccine-for-the-prevention-of-invasive-pneumococ/,2022-04-14T00:00:00,regulatory approval,
Merck to Hold First-Quarter 2022 Sales and Earnings Conference Call April 28,https://www.merck.com/news/merck-to-hold-first-quarter-2022-sales-and-earnings-conference-call-april-28/,2022-04-08T00:00:00,financial news,
Merck Investor Event Today Will Highlight Broad and Growing Cardiovascular Portfolio and Pipeline in Areas of Unmet Patient Need,https://www.merck.com/news/merck-investor-event-today-will-highlight-broad-and-growing-cardiovascular-portfolio-and-pipeline-in-areas-of-unmet-patient-need/,2022-04-05T00:00:00,financial news,
"Expansion of Elkton, Virginia Manufacturing Facility to Further Increase Merck’s HPV Vaccine Supply and Support Broader and Equitable Access",https://www.merck.com/news/expansion-of-elkton-virginia-manufacturing-facility-to-further-increase-mercks-hpv-vaccine-supply-and-support-broader-and-equitable-access/,2022-04-04T00:00:00,commercialized drug update,
